Client,Route_Name,Start_Point,End_Point,Route_Type,Pickup_Time,Departure_Time,Price_Excl_VAT,Capacity
УК АСК Групп,Тим-Профи," Стачек, 18, корп. 2Б","Шушары, Новгородский проспект, 2к1",Прямой,06:50:00,07:05:00,8333.33333333333,19.0
УК АСК Групп,Тим-Профи,"Московское ш., 115с4","Шушары, Новгородский проспект, 2к1",Прямой,07:00:00,07:10:00,3750.0,19.0
УК АСК Групп,Тим-Профи,"Корабельная ул., 6к1","Шушары, Новгородский проспект, 2к1",Прямой,07:00:00,07:15:00,8333.33333333333,35.0
УК АСК Групп,Тим-Профи,"Шушары, Новгородский проспект, 2к1","Московское ш., 115с4",Прямой,07:20:00,07:30:00,3750.0,50.0
УК АСК Групп,Тим-Профи,"Витебский пр., 109","Московское ш., 115с4",Прямой,08:00:00,08:10:00,2291.666666666667,19.0
УК АСК Групп,Тим-Профи,"Витебский пр., 109","Московское ш., 115с4",Прямой,08:00:00,08:10:00,3750.0,50.0
УК АСК Групп,Тим-Профи,Витебский пр./ Шушарская дорога,"Тамбовская ул., 80",Прямой,08:00:00,08:10:00,4500.0,50.0
УК АСК Групп,Тим-Профи,"Московское ш., 115с4","Шушары, Школьная ул., 81",Прямой,18:50:00,19:00:00,2291.666666666667,19.0
УК АСК Групп,Тим-Профи,"Московское ш., 115с4","Шушары, Новгородский проспект, 2к1",Прямой,18:50:00,19:00:00,3750.0,50.0
УК АСК Групп,Тим-Профи,"Московское ш., 115с4","Шушары, Школьная ул., 81",Прямой,18:50:00,19:00:00,3750.0,50.0
УК АСК Групп,Тим-Профи,"Тамбовская ул., 80",Витебский пр./ Шушарская дорога,Прямой,18:50:00,19:00:00,4500.0,50.0
УК АСК Групп,Тим-Профи,"Шушары, Новгородский проспект, 2к1"," Стачек, 18, корп. 2Б",Прямой,19:20:00,19:30:00,8333.33333333333,19.0
УК АСК Групп,Тим-Профи,"Шушары, Новгородский проспект, 2к1","Корабельная ул., 6к1",Прямой,19:20:00,19:30:00,8333.33333333333,35.0
УК АСК Групп,Тим-Профи,"Шушары, Новгородский проспект, 2к1","Московское ш., 115с4",Прямой,19:20:00,19:30:00,3750.0,50.0
УК АСК Групп,Тим-Профи,"Шушары, Новгородский проспект, 2к1","Московское ш., 115с4",Прямой,19:30:00,19:40:00,3750.0,19.0
УК АСК Групп,Тим-Профи,"Шушары, Школьная ул., 81","Московское ш., 115с4",Прямой,19:40:00,19:50:00,2291.666666666667,19.0
УК АСК Групп,Тим-Профи,"Шушары, Школьная ул., 81","Московское ш., 115с4",Прямой,19:40:00,19:50:00,3750.0,50.0
ФГУП ФЭО,ФГУП ФЭО,"Колпино, ж/д станция","Колпино, полигон Красный Бор",1/2 круга,07:20:00,07:30:00,4770.0,50.0
ФГУП ФЭО,ФГУП ФЭО,"Колпино, ж/д станция","Колпино, полигон Красный Бор",Прямой,07:20:00,07:30:00,8990.8,50.0
ФГУП ФЭО,ФГУП ФЭО,"Колпино, полигон Красный Бор","Колпино, ж/д станция",1/2 круга,08:30:00,08:40:00,4770.0,50.0
ФГУП ФЭО,ФГУП ФЭО,"Колпино, полигон Красный Бор","Колпино, ж/д станция",Прямой,16:00:00,16:10:00,4486.3,19.0
ФГУП ФЭО,ФГУП ФЭО,"Колпино, полигон Красный Бор","Колпино, ж/д станция",Прямой,17:00:00,17:10:00,4486.3,19.0
ФГУП ФЭО,ФГУП ФЭО,"Колпино, ж/д станция","Колпино, полигон Красный Бор",1/2 круга,19:20:00,19:30:00,2520.0,19.0
ФГУП ФЭО,ФГУП ФЭО,"Колпино, полигон Красный Бор","Колпино, ж/д станция",Прямой,20:00:00,20:10:00,4486.3,19.0
ФГУП ФЭО,ФГУП ФЭО,"Колпино, полигон Красный Бор","Колпино, ж/д станция",1/2 круга,20:30:00,20:40:00,2520.0,19.0
Фокус,Фокус,"Ст.м.Купчино (Витебский пр., 101)","П. Федоровское, ул.Почтовая д16",Прямой,07:05:00,07:05:00,5500.0,20.0
Фокус,Фокус,"П. Федоровское, ул.Почтовая д16",Ст.м.Купчино,Прямой,16:40:00,16:40:00,5500.0,20.0
,Дикси-ЮГ (РЦ Шушары),"Колпино, ж/д вокзал","Московское ш., 70к4В",1/2 круга,06:40:00,06:50:00,3900.0,47.0
,Дикси-ЮГ (РЦ Шушары),"Московское ш., 70к4В","Колпино, ж/д вокзал",1/2 круга,08:10:00,08:20:00,3900.0,47.0
,Дикси-ЮГ (РЦ Шушары),"Колпино, ж/д вокзал","Московское ш., 70к4В",1/2 круга,18:40:00,18:50:00,3900.0,47.0
,Дикси-ЮГ (РЦ Шушары),"Московское ш., 70к4В","Колпино, ж/д вокзал",1/2 круга,20:10:00,20:20:00,3900.0,47.0
